parent_seed,run_id,method,rmse,data_only_rmse,physics_regret,positive_physics_regret
1042,pca_step_test_03,oracle,0.18977657072874082,0.20844850734155707,-0.018671936612816242,0.0
1042,pca_step_test_03,priorcred,0.1873159469014169,0.20844850734155707,-0.02113256044014017,0.0
1042,pca_step_test_03,random_credibility,0.19883223281995238,0.20844850734155707,-0.009616274521604684,0.0
1042,pca_step_test_03,validation_selected_scalar,0.20844850734155707,0.20844850734155707,0.0,0.0
1042,pca_step_test_04,all_off,0.24556390201239084,0.24556390201239084,0.0,0.0
1042,pca_step_test_04,all_on,0.24603998773543562,0.24556390201239084,0.0004760857230447779,0.0004760857230447779
1042,pca_step_test_04,anti_oracle,0.290035788950415,0.24556390201239084,0.04447188693802415,0.04447188693802415
1042,pca_step_test_04,data_only,0.24556390201239084,0.24556390201239084,0.0,0.0
1042,pca_step_test_04,inverse_residual,0.24921636322332077,0.24556390201239084,0.003652461210929936,0.003652461210929936
1042,pca_step_test_04,oracle,0.22928732159469442,0.24556390201239084,-0.016276580417696418,0.0
1042,pca_step_test_04,priorcred,0.23921912301584025,0.24556390201239084,-0.006344778996550587,0.0
1042,pca_step_test_04,random_credibility,0.24762186989045898,0.24556390201239084,0.00205796787806814,0.00205796787806814
1042,pca_step_test_04,validation_selected_scalar,0.24556390201239084,0.24556390201239084,0.0,0.0
2042,pca_gamma_test_01,all_off,0.0407339577366267,0.0407339577366267,0.0,0.0
2042,pca_gamma_test_01,all_on,0.06255666148362903,0.0407339577366267,0.021822703747002327,0.021822703747002327
2042,pca_gamma_test_01,anti_oracle,0.06255666010989422,0.0407339577366267,0.02182270237326752,0.02182270237326752
2042,pca_gamma_test_01,data_only,0.0407339577366267,0.0407339577366267,0.0,0.0
2042,pca_gamma_test_01,inverse_residual,0.056995468865361235,0.0407339577366267,0.016261511128734536,0.016261511128734536
2042,pca_gamma_test_01,oracle,0.0407339577366267,0.0407339577366267,0.0,0.0
2042,pca_gamma_test_01,priorcred,0.06643228075635993,0.0407339577366267,0.02569832301973323,0.02569832301973323
2042,pca_gamma_test_01,random_credibility,0.06451900065022738,0.0407339577366267,0.02378504291360068,0.02378504291360068
2042,pca_gamma_test_01,validation_selected_scalar,0.0407339577366267,0.0407339577366267,0.0,0.0
2042,pca_gamma_test_02,all_off,0.07980956880772187,0.07980956880772187,0.0,0.0
2042,pca_gamma_test_02,all_on,0.08884801091254049,0.07980956880772187,0.00903844210481862,0.00903844210481862
2042,pca_gamma_test_02,anti_oracle,0.10841212251473469,0.07980956880772187,0.028602553707012812,0.028602553707012812
2042,pca_gamma_test_02,data_only,0.07980956880772187,0.07980956880772187,0.0,0.0
2042,pca_gamma_test_02,inverse_residual,0.08928242240375886,0.07980956880772187,0.009472853596036987,0.009472853596036987
2042,pca_gamma_test_02,oracle,0.07343692770445097,0.07980956880772187,-0.006372641103270904,0.0
2042,pca_gamma_test_02,priorcred,0.09277788186990439,0.07980956880772187,0.012968313062182518,0.012968313062182518
2042,pca_gamma_test_02,random_credibility,0.0879802220584984,0.07980956880772187,0.008170653250776524,0.008170653250776524
2042,pca_gamma_test_02,validation_selected_scalar,0.07980956880772187,0.07980956880772187,0.0,0.0
2042,pca_gamma_test_03,all_off,0.08977970881922129,0.08977970881922129,0.0,0.0
2042,pca_gamma_test_03,all_on,0.11237900315831961,0.08977970881922129,0.022599294339098325,0.022599294339098325
2042,pca_gamma_test_03,anti_oracle,0.11237900200433038,0.08977970881922129,0.022599293185109087,0.022599293185109087
2042,pca_gamma_test_03,data_only,0.08977970881922129,0.08977970881922129,0.0,0.0
2042,pca_gamma_test_03,inverse_residual,0.10834145416251877,0.08977970881922129,0.01856174534329748,0.01856174534329748
2042,pca_gamma_test_03,oracle,0.08977970881922129,0.08977970881922129,0.0,0.0
2042,pca_gamma_test_03,priorcred,0.11273484718820422,0.08977970881922129,0.022955138368982927,0.022955138368982927
2042,pca_gamma_test_03,random_credibility,0.10699982390145332,0.08977970881922129,0.017220115082232035,0.017220115082232035
2042,pca_gamma_test_03,validation_selected_scalar,0.08977970881922129,0.08977970881922129,0.0,0.0
2042,pca_gamma_test_04,all_off,0.18169402336563872,0.18169402336563872,0.0,0.0
2042,pca_gamma_test_04,all_on,0.18108473093449068,0.18169402336563872,-0.0006092924311480452,0.0
2042,pca_gamma_test_04,anti_oracle,0.24535359096360973,0.18169402336563872,0.063659567597971,0.063659567597971
2042,pca_gamma_test_04,data_only,0.18169402336563872,0.18169402336563872,0.0,0.0
2042,pca_gamma_test_04,inverse_residual,0.18788555819148678,0.18169402336563872,0.006191534825848055,0.006191534825848055
2042,pca_gamma_test_04,oracle,0.1613482472942958,0.18169402336563872,-0.020345776071342914,0.0
2042,pca_gamma_test_04,priorcred,0.16152032327242763,0.18169402336563872,-0.020173700093211094,0.0
2042,pca_gamma_test_04,random_credibility,0.17957421160744405,0.18169402336563872,-0.002119811758194673,0.0
2042,pca_gamma_test_04,validation_selected_scalar,0.18169402336563872,0.18169402336563872,0.0,0.0
2042,pca_linear_test_01,all_off,0.2355420018450127,0.2355420018450127,0.0,0.0
2042,pca_linear_test_01,all_on,0.20898299410629628,0.2355420018450127,-0.026559007738716417,0.0
2042,pca_linear_test_01,anti_oracle,0.26330398190273024,0.2355420018450127,0.027761980057717545,0.027761980057717545
2042,pca_linear_test_01,data_only,0.2355420018450127,0.2355420018450127,0.0,0.0
2042,pca_linear_test_01,inverse_residual,0.21035475529963651,0.2355420018450127,-0.025187246545376185,0.0
2042,pca_linear_test_01,oracle,0.17464039441676574,0.2355420018450127,-0.06090160742824696,0.0
2042,pca_linear_test_01,priorcred,0.2127336851435818,0.2355420018450127,-0.02280831670143091,0.0
2042,pca_linear_test_01,random_credibility,0.21238250111333495,0.2355420018450127,-0.023159500731677746,0.0
2042,pca_linear_test_01,validation_selected_scalar,0.2355420018450127,0.2355420018450127,0.0,0.0
2042,pca_linear_test_02,all_off,0.1290809485328019,0.1290809485328019,0.0,0.0
2042,pca_linear_test_02,all_on,0.11788834920640742,0.1290809485328019,-0.011192599326394465,0.0
2042,pca_linear_test_02,anti_oracle,0.18697357217784627,0.1290809485328019,0.05789262364504438,0.05789262364504438
2042,pca_linear_test_02,data_only,0.1290809485328019,0.1290809485328019,0.0,0.0
2042,pca_linear_test_02,inverse_residual,0.12338190882326244,0.1290809485328019,-0.005699039709539444,0.0
2042,pca_linear_test_02,oracle,0.0883269261381617,0.1290809485328019,-0.04075402239464018,0.0
2042,pca_linear_test_02,priorcred,0.09954629067472101,0.1290809485328019,-0.029534657858080876,0.0
2042,pca_linear_test_02,random_credibility,0.11930303557352347,0.1290809485328019,-0.00977791295927842,0.0
2042,pca_linear_test_02,validation_selected_scalar,0.1290809485328019,0.1290809485328019,0.0,0.0
2042,pca_linear_test_03,all_off,0.2682342220038875,0.2682342220038875,0.0,0.0
