parent_seed,run_id,true_family,condition_id,data_only_rmse,controlled_rmse,control_regret,positive_control_regret,harmful_control,coverage,model,outer_fold,threshold,calibration_feasible
4042,pca_linear_validation_01,linear_increasing,validation_l4200_ls100_s45_n7,0.2350482351102144,0.23504394992567212,-4.285184542263121e-06,0.0,0,0.08450704225352113,logistic_safe,4,0.25995201043240135,True
4042,pca_linear_validation_04,linear_increasing,validation_l5000_ls180_s45_n9,0.15563678322155966,0.15559375289173044,-4.303032982921895e-05,0.0,0,0.06818181818181818,logistic_safe,4,0.25995201043240135,True
4042,pca_progressive_train_03,progressively_increasing,train_l3800_ls160_s54_n14,0.1272479978693821,0.14469060005003875,0.017442602180656658,0.017442602180656658,1,0.3901345291479821,logistic_safe,4,0.25995201043240135,True
4042,pca_progressive_train_07,progressively_increasing,train_l4600_ls200_s54_n6,0.0917718890124377,0.06328929647440389,-0.028482592538033813,0.0,0,0.22448979591836735,logistic_safe,4,0.25995201043240135,True
4042,pca_progressive_train_09,progressively_increasing,train_l5400_ls160_s42_n8,0.12492218638961419,0.12466827100454812,-0.0002539153850660697,0.0,0,0.043478260869565216,logistic_safe,4,0.25995201043240135,True
4042,pca_progressive_validation_01,progressively_increasing,validation_l4200_ls100_s45_n7,0.11991603494919768,0.12352882775010571,0.003612792800908024,0.003612792800908024,0,0.7040572792362768,logistic_safe,4,0.25995201043240135,True
4042,pca_step_train_02,step_like,train_l3800_ls120_s48_n10,0.0808716269118692,0.09843090815950793,0.01755928124763874,0.01755928124763874,1,0.21264367816091953,logistic_safe,4,0.25995201043240135,True
4042,pca_step_train_06,step_like,train_l4600_ls160_s48_n8,0.1829725501701188,0.16297073106451432,-0.020001819105604474,0.0,0,0.2636363636363636,logistic_safe,4,0.25995201043240135,True
4042,pca_step_train_10,step_like,train_l5400_ls200_s48_n14,0.1909425572405723,0.18921426180736572,-0.0017282954332065725,0.0,0,0.07865168539325842,logistic_safe,4,0.25995201043240135,True
4042,pca_step_validation_01,step_like,validation_l4200_ls100_s45_n7,0.28022826284339286,0.27254253800509964,-0.0076857248382932175,0.0,0,0.18571428571428572,logistic_safe,4,0.25995201043240135,True
4042,pca_gamma_train_03,gamma,train_l3800_ls160_s54_n14,0.07649771070330919,0.07669330742979696,0.00019559672648777893,0.00019559672648777893,0,0.31097560975609756,extra_trees_safe,0,0.2375044025519708,True
